14,H,7,Y,1
14,H,3,N,0
14,C,3,Y,1
14,H,7,Y,1
14,C,7,N,0
14,C,3,Y,1
14,C,3,Y,1
14,C,3,Y,1
14,H,7,Y,1
14,C,3,Y,1
14,C,3,Y,1
14,C,3,Y,1
14,C,3,Y,1
14,H,7,Y,1
14,H,7,Y,1
14,H,7,Y,1
14,C,3,Y,1
14,H,7,Y,1
14,H,7,Y,1
14,H,7,Y,1
14,C,3,Y,1
14,C,3,Y,1
